60|RURAL(A)|RANCHO|LA NATIVIDAD|75150.0|4|ACATZINGO
60|RURAL(A)|PUEBLO|NICOLAS BRAVO|75150.0|4|ACATZINGO
61|URBANO(A)|BARRIO|SAN FRANCISCO|74510.0|5|ACTEOPAN
61|URBANO(A)|BARRIO|SAN MIGUEL|74510.0|5|ACTEOPAN
61|URBANO(A)|BARRIO|SAN PEDRO|74510.0|5|ACTEOPAN
61|URBANO(A)|BARRIO|SANTIAGO|74510.0|5|ACTEOPAN
62|URBANO(A)|BARRIO|SAN FRANCISCO|74510.0|5|ACTEOPAN
62|URBANO(A)|BARRIO|SAN MIGUEL|74510.0|5|ACTEOPAN
62|URBANO(A)|BARRIO|SAN PEDRO|74510.0|5|ACTEOPAN
63|RURAL(A)|PUEBLO|ATZITZINTLA|74514.0|5|ACTEOPAN
63|RURAL(A)|PUEBLO|TOCTLA|74516.0|5|ACTEOPAN
64|MIXTO(A)|PUEBLO|AHUACATLAN|73330.0|6|AHUACATLAN
65|MIXTO(A)|PUEBLO|AHUACATLAN|73330.0|6|AHUACATLAN
66|RURAL(A)|BARRIO|1A SECCION|73330.0|6|AHUACATLAN
66|RURAL(A)|BARRIO|2A SECCION|73330.0|6|AHUACATLAN
66|RURAL(A)|BARRIO|4A SECCION|73330.0|6|AHUACATLAN
66|RURAL(A)|PUEBLO|ELOXOCHITLAN|73330.0|6|AHUACATLAN
66|RURAL(A)|BARRIO|KAGESTIN|73330.0|6|AHUACATLAN
66|RURAL(A)|BARRIO|KILHAPAN|73330.0|6|AHUACATLAN
66|RURAL(A)|BARRIO|LA LOMA|73330.0|6|AHUACATLAN
66|RURAL(A)|BARRIO|PUSKAN|73330.0|6|AHUACATLAN
66|RURAL(A)|BARRIO|TANKAN|73330.0|6|AHUACATLAN
66|RURAL(A)|BARRIO|TIERRA COLORADA|73063.0|6|AHUACATLAN
66|RURAL(A)|BARRIO|XOCHICUAUTLA|73330.0|6|AHUACATLAN
67|RURAL|LOCD|TLACOTEPEC||6|AHUACATLAN
68|RURAL|LOCD|LOS LLANOS||6|AHUACATLAN
68|RURAL|LOCD|SAN RAFAEL||6|AHUACATLAN
68|RURAL|LOCD|TLAYEHUALANCINGO||6|AHUACATLAN
68|RURAL|LOCD|TONALAPA||6|AHUACATLAN
69|RURAL|LOCD|COALTEPEC||6|AHUACATLAN
69|RURAL|LOCD|CRUZTITLAN||6|AHUACATLAN
70|RURAL|LOCD|ATEMPA||6|AHUACATLAN
70|RURAL|LOCD|CUANALA||6|AHUACATLAN
70|RURAL|LOCD|HUEYETLACOMULCO||6|AHUACATLAN
70|RURAL|LOCD|IXQUIHUACAN||6|AHUACATLAN
70|RURAL|LOCD|PARAISO||6|AHUACATLAN
70|RURAL|LOCD|RANCHO NUEVO||6|AHUACATLAN
70|RURAL|LOCD|TEPANCINGO||6|AHUACATLAN
70|RURAL|LOCD|TLACOMULCO||6|AHUACATLAN
70|RURAL|LOCD|TLALACATL||6|AHUACATLAN
71|MIXTO(A)|BARRIO|CUBA|74644.0|7|AHUATLAN
71|MIXTO(A)|BARRIO|EL CALVARIO|74640.0|7|AHUATLAN
71|MIXTO(A)|RANCHO|GUADALUPE|74647.0|7|AHUATLAN
71|MIXTO(A)|BARRIO|LAS PALMAS|74644.0|7|AHUATLAN
71|MIXTO(A)|RANCHO|MIMILULCO|74645.0|7|AHUATLAN
72|MIXTO(A)|BARRIO|EL CALVARIO|74640.0|7|AHUATLAN
72|MIXTO(A)|PUEBLO|EL RODEO|74645.0|7|AHUATLAN
72|MIXTO(A)|BARRIO|ESPAÑA|74643.0|7|AHUATLAN
72|MIXTO(A)|BARRIO|LAS PALMAS|74644.0|7|AHUATLAN
73|RURAL(A)|PUEBLO|SAN LUCAS TEJALUCA|74641.0|7|AHUATLAN
74|RURAL(A)|PUEBLO|PATLANOAYA|74649.0|7|AHUATLAN
75|MIXTO(A)|PUEBLO|AHUAZOTEPEC|73180.0|8|AHUAZOTEPEC
75|MIXTO(A)|COLONIA|EL ARCO|73180.0|8|AHUAZOTEPEC
75|MIXTO(A)|COLONIA|EL CALVARIO|73180.0|8|AHUAZOTEPEC
75|MIXTO(A)|PUEBLO|LA ESTACION|73180.0|8|AHUAZOTEPEC
75|MIXTO(A)|FRACCIONAMIENTO|LAGUNA SECA|73180.0|8|AHUAZOTEPEC
75|MIXTO(A)|PUEBLO|LOMAS DEL PROGRESO|73180.0|8|AHUAZOTEPEC
75|MIXTO(A)|RANCHO|TEJAMANILES|73180.0|8|AHUAZOTEPEC
76|MIXTO(A)|PUEBLO|AHUACATLA|73180.0|8|AHUAZOTEPEC
76|MIXTO(A)|PUEBLO|AHUAZOTEPEC|73180.0|8|AHUAZOTEPEC
76|MIXTO(A)|COLONIA|EL MIRADOR|73180.0|8|AHUAZOTEPEC
76|MIXTO(A)|PUEBLO|LA ERMITA|73180.0|8|AHUAZOTEPEC
76|MIXTO(A)|COLONIA|XOPANAPAN|73180.0|8|AHUAZOTEPEC
77|MIXTO(A)|PUEBLO|BERISTAIN|73190.0|8|AHUAZOTEPEC
77|MIXTO(A)|RANCHO|TENEJAQUE|73190.0|8|AHUAZOTEPEC
78|RURAL(A)|RANCHO|LAGUNA SECA|73180.0|8|AHUAZOTEPEC
79|MIXTO(A)|COLONIA|3 DE MAYO|74850.0|9|AHUEHUETITLA
79|MIXTO(A)|PUEBLO|EL PEÑON|74853.0|9|AHUEHUETITLA
79|MIXTO(A)|PUEBLO|GUADALUPE ALCHIPINI|74859.0|9|AHUEHUETITLA
79|MIXTO(A)|SECCION|PRIMERA|74850.0|9|AHUEHUETITLA
79|MIXTO(A)|BARRIO|SAN ISIDRO|74850.0|9|AHUEHUETITLA
79|MIXTO(A)|SECCION|SEGUNDA|74850.0|9|AHUEHUETITLA
80|URBANO(A)|BARRIO|FATIMA|75910.0|10|AJALPAN
80|URBANO(A)|BARRIO|GONZALISCO|75910.0|10|AJALPAN
80|URBANO(A)|COLONIA|LA CRUZ|75910.0|10|AJALPAN
80|URBANO(A)|COLONIA|LAS MARGARITAS|75910.0|10|AJALPAN
80|URBANO(A)|COLONIA|LAZARO CARDENAS|75910.0|10|AJALPAN
80|URBANO(A)|COLONIA|SAGRADO CORAZON DE JESUS|75910.0|10|AJALPAN
80|URBANO(A)|COLONIA|SAN FRANCISCO|75910.0|10|AJALPAN
80|URBANO(A)|COLONIA|SANTA CRUZ|75910.0|10|AJALPAN
80|URBANO(A)|COLONIA|SANTA CRUZ MACHUCA|75910.0|10|AJALPAN
80|URBANO(A)|COLONIA|SANTA MARIA|75910.0|10|AJALPAN
80|URBANO(A)|COLONIA|TEOPUXCO|75910.0|10|AJALPAN
80|URBANO(A)|BARRIO|TEOPUXCO|75910.0|10|AJALPAN
81|URBANO(A)|COLONIA|CENTRO|75910.0|10|AJALPAN
81|URBANO(A)|BARRIO|GONZALISCO|75910.0|10|AJALPAN
81|URBANO(A)|BARRIO|TEOPUXCO|75910.0|10|AJALPAN
